-1.9875,-0.2124999999999999,0.5951053078647387
-1.9875,-0.19999999999999996,0.6487405205615172
-1.9875,-0.1875,0.668557465351519
-1.9875,-0.17499999999999982,0.6796196062598824
-1.9875,-0.16249999999999987,0.6872574204014625
-1.9875,-0.1499999999999999,0.692907632027211
-1.9875,-0.13749999999999996,0.6972534160679241
-1.9875,-0.125,0.7006507774442549
-1.9875,-0.11249999999999982,0.70329383020962
-1.9875,-0.09999999999999987,0.7053024927011556
-1.9875,-0.08749999999999991,0.7067698079436897
-1.9875,-0.07499999999999996,0.707782297045597
-1.9875,-0.0625,0.7084238035343906
-1.9875,-0.04999999999999982,0.708772256956303
-1.9875,-0.03749999999999987,0.708895494069534
-1.9875,-0.02499999999999991,0.7088486593534772
-1.9875,-0.012499999999999956,0.7086733465401754
-1.9875,0.,0.708397713235823
-1.9875,0.012500000000000178,0.7080367621057891
-1.9875,0.02499999999999991,0.7075922631984949
-1.9875,0.03750000000000009,0.7070520734669071
-1.9875,0.050000000000000266,0.7063888189573001
-1.9875,0.0625,0.705558106881977
-1.9875,0.07500000000000018,0.7044967105623288
-1.9875,0.08749999999999991,0.7031214783110112
-1.9875,0.10000000000000009,0.7013296939894051
-1.9875,0.11250000000000027,0.6990004230535309
-1.9875,0.125,0.6959930287461077
-1.9875,0.13750000000000018,0.6921338526641154
-1.9875,0.1499999999999999,0.6871786257021779
-1.9875,0.1625000000000001,0.6807420162495307
-1.9875,0.17500000000000027,0.6722028673333841
-1.9875,0.1875,0.6604664615016881
-1.9875,0.20000000000000018,0.6401447088567982
-1.9875,0.2124999999999999,0.5859125463119867
-1.975,-0.3125,0.52214407064324
-1.975,-0.2999999999999998,0.646827445869646
-1.975,-0.28749999999999987,0.6751476892809753
-1.975,-0.2749999999999999,0.6889881906875532
-1.975,-0.26249999999999996,0.6980123189487355
-1.975,-0.25,0.7044887147221778
-1.975,-0.23749999999999982,0.7091410606591996
-1.975,-0.22499999999999987,0.7121204913169631
-1.975,-0.2124999999999999,0.7135553012697268
-1.975,-0.19999999999999996,0.7137465892624548
-1.975,-0.1875,0.7130728081262747
-1.975,-0.17499999999999982,0.7118254886263384
-1.975,-0.16249999999999987,0.7101545427274387
-1.975,-0.1499999999999999,0.7081374404942751
-1.975,-0.13749999999999996,0.7058681475010179
-1.975,-0.125,0.703485142988751
-1.975,-0.11249999999999982,0.7011419892497728
-1.975,-0.09999999999999987,0.6989649114932655
-1.975,-0.08749999999999991,0.6970289532464713
-1.975,-0.07499999999999996,0.6953576105352426
-1.975,-0.0625,0.6939365169270111
-1.975,-0.04999999999999982,0.6927306688938336
-1.975,-0.03749999999999987,0.6916989723748579
-1.975,-0.02499999999999991,0.6908040569788642
-1.975,-0.012499999999999956,0.6900176829786072
-1.975,0.,0.6893229292529388
-1.975,0.012500000000000178,0.6887143833550537
-1.975,0.02499999999999991,0.6881972740406503
-1.975,0.03750000000000009,0.6877861605352618
-1.975,0.050000000000000266,0.6875035172194861
-1.975,0.0625,0.6873783287611283
-1.975,0.07500000000000018,0.6874445962326664
-1.975,0.08749999999999991,0.687739392291622
-1.975,0.10000000000000009,0.6882997539743962
-1.975,0.11250000000000027,0.6891573071695954
-1.975,0.125,0.6903293181586501
-1.975,0.13750000000000018,0.6918054455760401
-1.975,0.1499999999999999,0.693531694404915
-1.975,0.1625000000000001,0.6953973252432765
-1.975,0.17500000000000027,0.6972344404677218
-1.975,0.1875,0.6988362717941011
-1.975,0.20000000000000018,0.699980385498693
-1.975,0.2124999999999999,0.7004173221970668
-1.975,0.2250000000000001,0.6998031877540444
-1.975,0.23750000000000027,0.6976556429394258
-1.975,0.25,0.6934624030507313
-1.975,0.2625000000000002,0.6867782462806925
-1.975,0.2749999999999999,0.6768180284779232
-1.975,0.2875000000000001,0.6619206954374548
-1.975,0.30000000000000027,0.6338815765161822
-1.975,0.3125,0.5169797524823789
-1.9625,-0.375,0.6367317091909008
-1.9625,-0.3624999999999998,0.6770135296230385
-1.9625,-0.34999999999999987,0.6933795446502152
-1.9625,-0.3374999999999999,0.703456981465232
-1.9625,-0.32499999999999996,0.7103008405376756
-1.9625,-0.3125,0.7144022815173963
-1.9625,-0.2999999999999998,0.7157789343124021
-1.9625,-0.28749999999999987,0.715013719528653
-1.9625,-0.2749999999999999,0.7130852847100202
-1.9625,-0.26249999999999996,0.7106763261684746
-1.9625,-0.25,0.7080137658022052
-1.9625,-0.23749999999999982,0.7052714706385035
-1.9625,-0.22499999999999987,0.7027997673822992
-1.9625,-0.2124999999999999,0.7009694652282498
-1.9625,-0.19999999999999996,0.6999584501134212
-1.9625,-0.1875,0.6997051636693158
-1.9625,-0.17499999999999982,0.6999945095750059
-1.9625,-0.16249999999999987,0.7005685414447299
-1.9625,-0.1499999999999999,0.701201477183748
-1.9625,-0.13749999999999996,0.7017305697949081
-1.9625,-0.125,0.7020570002110108
-1.9625,-0.11249999999999982,0.7021329387365852
-1.9625,-0.09999999999999987,0.701945535865461
-1.9625,-0.08749999999999991,0.7015030488908642
-1.9625,-0.07499999999999996,0.7008247199681925
-1.9625,-0.0625,0.6999342479521414
-1.9625,-0.04999999999999982,0.6988560546721948
-1.9625,-0.03749999999999987,0.6976134686303558
-1.9625,-0.02499999999999991,0.6962280968346465
-1.9625,-0.012499999999999956,0.6947198603189628
-1.9625,0.,0.693107359628722
-1.9625,0.012500000000000178,0.6914083895489739
-1.9625,0.02499999999999991,0.6896405340049365
-1.9625,0.03750000000000009,0.6878218444649696
-1.9625,0.050000000000000266,0.6859716391168098
-1.9625,0.0625,0.684111452999346
-1.9625,0.07500000000000018,0.6822661179560487
-1.9625,0.08749999999999991,0.6804648598345766
-1.9625,0.10000000000000009,0.6787421923269615
-1.9625,0.11250000000000027,0.6771383155531846
-1.9625,0.125,0.6756987692678815
-1.9625,0.13750000000000018,0.6744732980397955
-1.9625,0.1499999999999999,0.6735141958416139
-1.9625,0.1625000000000001,0.6728745626708791
-1.9625,0.17500000000000027,0.672606630760245
-1.9625,0.1875,0.6727597624205177
-1.9625,0.20000000000000018,0.6733780384249226
-1.9625,0.2124999999999999,0.6744999155890794
-1.9625,0.2250000000000001,0.6761650868445837
-1.9625,0.23750000000000027,0.6784261761087009
-1.9625,0.25,0.6813342536419131
-1.9625,0.2625000000000002,0.6848419213378697
-1.9625,0.2749999999999999,0.6886339518057447
-1.9625,0.2875000000000001,0.6920733991334695
-1.9625,0.30000000000000027,0.6944211056448507
-1.9625,0.3125,0.6949835110213343
-1.9625,0.3250000000000002,0.6928580758822825
-1.9625,0.3374999999999999,0.6870628513755778
-1.9625,0.3500000000000001,0.6767348951103557
-1.9625,0.36250000000000027,0.6594547995517679
-1.9625,0.375,0.6205909909283003
-1.95,-0.4375,0.6173647336392083
-1.95,-0.4249999999999998,0.6767646941887919
-1.95,-0.41249999999999987,0.6959293098399667
-1.95,-0.3999999999999999,0.7070456209678985
-1.95,-0.38749999999999996,0.7140998451303694
-1.95,-0.375,0.7172586573024297
-1.95,-0.3624999999999998,0.7166827520441736
-1.95,-0.34999999999999987,0.714069068372182
-1.95,-0.3374999999999999,0.7114094894440675
-1.95,-0.32499999999999996,0.7095443474002749
-1.95,-0.3125,0.7085370489916617
-1.95,-0.2999999999999998,0.7084832747265929
-1.95,-0.28749999999999987,0.7095086401223122
-1.95,-0.2749999999999999,0.7114768057875184
-1.95,-0.26249999999999996,0.7139785884309736
-1.95,-0.25,0.7165308903792639
-1.95,-0.23749999999999982,0.7187539185628518
-1.95,-0.22499999999999987,0.7204376901179258
-1.95,-0.2124999999999999,0.7215223027818042
-1.95,-0.19999999999999996,0.7220431526287394
-1.95,-0.1875,0.722077949926679
-1.95,-0.17499999999999982,0.7217113083809545
-1.95,-0.16249999999999987,0.7210177181216837
-1.95,-0.1499999999999999,0.720057107968424
-1.95,-0.13749999999999996,0.7188766105298353
-1.95,-0.125,0.7175141455484552
-1.95,-0.11249999999999982,0.7160016425248941
-1.95,-0.09999999999999987,0.7143671866449677
-1.95,-0.08749999999999991,0.712636076275686
-1.95,-0.07499999999999996,0.7108310377506797
-1.95,-0.0625,0.7089719288157654
-1.95,-0.04999999999999982,0.7070752947663265
-1.95,-0.03749999999999987,0.7051541204583089
-1.95,-0.02499999999999991,0.7032180163221884
-1.95,-0.012499999999999956,0.7012738919065384
-1.95,0.,0.6993269604668484
-1.95,0.012500000000000178,0.6973817607593207
-1.95,0.02499999999999991,0.6954428407931827
-1.95,0.03750000000000009,0.6935148420369174
-1.95,0.050000000000000266,0.6916019184454809
